Nr Tasks, time
60.0,0.0015859603881835938
60.0,0.0017266273498535156
60.0,0.0018308162689208984
60.0,0.002017974853515625
60.0,0.00237274169921875
60.0,0.0019431114196777344
60.0,0.0017883777618408203
60.0,0.0017485618591308594
60.0,0.0019485950469970703
60.0,0.0017135143280029297
60.0,0.0014579296112060547
60.0,0.0018887519836425781
60.0,0.001714944839477539
60.0,0.0019295215606689453
60.0,0.001650094985961914
60.0,0.002435445785522461
60.0,0.0018949508666992188
60.0,0.0018541812896728516
60.0,0.0018618106842041016
60.0,0.00211334228515625
60.0,0.002162456512451172
60.0,0.0019421577453613281
60.0,0.0023279190063476562
60.0,0.0018918514251708984
60.0,0.0022470951080322266
60.0,0.0016856193542480469
60.0,0.0018274784088134766
60.0,0.0018739700317382812
60.0,0.0017392635345458984
60.0,0.0021305084228515625
60.0,0.0024330615997314453
60.0,0.0018067359924316406
60.0,0.002076864242553711
60.0,0.0022885799407958984
60.0,0.0019598007202148438
60.0,0.002111673355102539
60.0,0.0022771358489990234
60.0,0.0020792484283447266
60.0,0.0017075538635253906
60.0,0.002007722854614258
60.0,0.0018601417541503906
60.0,0.0015864372253417969
60.0,0.0017061233520507812
60.0,0.0018701553344726562
60.0,0.0016341209411621094
60.0,0.0017058849334716797
60.0,0.0020825862884521484
60.0,0.0020046234130859375
60.0,0.0024538040161132812
60.0,0.0017292499542236328
60.0,0.0020203590393066406
60.0,0.0016791820526123047
60.0,0.0020728111267089844
60.0,0.0019299983978271484
60.0,0.0022325515747070312
60.0,0.001684427261352539
60.0,0.0018734931945800781
60.0,0.0018568038940429688
60.0,0.0019834041595458984
60.0,0.0021507740020751953
60.0,0.002206563949584961
60.0,0.0022246837615966797
60.0,0.0021424293518066406
60.0,0.0016934871673583984
60.0,0.0026977062225341797
60.0,0.002374410629272461
60.0,0.0017843246459960938
60.0,0.0019168853759765625
60.0,0.0020275115966796875
60.0,0.0019812583923339844
60.0,0.002206087112426758
60.0,0.0022916793823242188
60.0,0.0014948844909667969
60.0,0.001697540283203125
60.0,0.002058744430541992
60.0,0.0019481182098388672
60.0,0.0019898414611816406
60.0,0.0020194053649902344
60.0,0.0018279552459716797
60.0,0.0016710758209228516
60.0,0.002328634262084961
60.0,0.0020093917846679688
60.0,0.0020017623901367188
60.0,0.0024187564849853516
60.0,0.0024089813232421875
60.0,0.0017092227935791016
60.0,0.001981019973754883
60.0,0.0021486282348632812
60.0,0.0021882057189941406
60.0,0.0017936229705810547
60.0,0.002198934555053711
60.0,0.0021619796752929688
60.0,0.0020704269409179688
60.0,0.0023696422576904297
60.0,0.002197265625
60.0,0.002003908157348633
60.0,0.0025119781494140625
60.0,0.0018706321716308594
60.0,0.0020432472229003906
60.0,0.0019648075103759766
60.0,0.002053976058959961
60.0,0.0019469261169433594
60.0,0.0019240379333496094
60.0,0.0021746158599853516
60.0,0.0020170211791992188
60.0,0.0018379688262939453
60.0,0.0018115043640136719
60.0,0.0020198822021484375
60.0,0.001631021499633789
60.0,0.001687765121459961
60.0,0.0018239021301269531
60.0,0.0019376277923583984
60.0,0.0021817684173583984
60.0,0.0015757083892822266
60.0,0.002016305923461914
60.0,0.0018384456634521484
60.0,0.001734018325805664
60.0,0.0014836788177490234
60.0,0.001934051513671875
60.0,0.0018796920776367188
60.0,0.0020177364349365234
60.0,0.0022356510162353516
60.0,0.0020825862884521484
60.0,0.002276182174682617
60.0,0.002123594284057617
60.0,0.002040386199951172
60.0,0.002047300338745117
60.0,0.0019752979278564453
60.0,0.0018587112426757812
60.0,0.001722574234008789
60.0,0.0017066001892089844
60.0,0.0017995834350585938
60.0,0.002035379409790039
60.0,0.0017185211181640625
60.0,0.0017108917236328125
60.0,0.001855611801147461
60.0,0.002156496047973633
60.0,0.0021209716796875
60.0,0.0018310546875
60.0,0.0020105838775634766
60.0,0.0021686553955078125
60.0,0.001771688461303711
60.0,0.001954793930053711
60.0,0.001995086669921875
60.0,0.0015950202941894531
60.0,0.0019817352294921875
60.0,0.002294301986694336
60.0,0.0015926361083984375
60.0,0.0018076896667480469
60.0,0.001749277114868164
60.0,0.0018787384033203125
60.0,0.0023720264434814453
60.0,0.0015993118286132812
60.0,0.002073049545288086
60.0,0.001886129379272461
60.0,0.0018439292907714844
60.0,0.0017764568328857422
60.0,0.0018203258514404297
60.0,0.0018961429595947266
60.0,0.001928567886352539
60.0,0.0018138885498046875
60.0,0.0017430782318115234
60.0,0.002059459686279297
60.0,0.0018513202667236328
60.0,0.001890420913696289
60.0,0.0019309520721435547
60.0,0.002044200897216797
60.0,0.0019519329071044922
60.0,0.001840829849243164
60.0,0.0021555423736572266
60.0,0.0021207332611083984
60.0,0.0019176006317138672
60.0,0.0017771720886230469
60.0,0.002010822296142578
60.0,0.0022993087768554688
60.0,0.0018782615661621094
60.0,0.0016710758209228516
60.0,0.0017211437225341797
60.0,0.0018506050109863281
60.0,0.001949310302734375
60.0,0.0020494461059570312
60.0,0.0018644332885742188
60.0,0.0018742084503173828
60.0,0.001978158950805664
60.0,0.0020682811737060547
60.0,0.0018885135650634766
60.0,0.0018644332885742188
60.0,0.0015635490417480469
60.0,0.0020940303802490234
60.0,0.0019762516021728516
60.0,0.0023386478424072266
60.0,0.002089262008666992
60.0,0.0016634464263916016
60.0,0.0019521713256835938
60.0,0.0016939640045166016
60.0,0.002585172653198242
60.0,0.0022897720336914062
60.0,0.0017242431640625
60.0,0.0024030208587646484
60.0,0.001646280288696289
60.0,0.0018639564514160156
60.0,0.0020172595977783203
60.0,0.00194549560546875
60.0,0.0019495487213134766
60.0,0.0018181800842285156
60.0,0.0019774436950683594
60.0,0.0017194747924804688
60.0,0.013492822647094727
60.0,0.001992464065551758
60.0,0.0019378662109375
60.0,0.002239704132080078
60.0,0.0018513202667236328
60.0,0.0016036033630371094
60.0,0.0017333030700683594
60.0,0.002141714096069336
60.0,0.001985788345336914
60.0,0.003231048583984375
60.0,0.001918792724609375
60.0,0.002047300338745117
60.0,0.001577615737915039
60.0,0.001768350601196289
60.0,0.0017752647399902344
60.0,0.0018928050994873047
60.0,0.0023496150970458984
60.0,0.0019333362579345703
60.0,0.0019850730895996094
60.0,0.0020780563354492188
60.0,0.002118825912475586
60.0,0.0018336772918701172
60.0,0.0015392303466796875
60.0,0.0020132064819335938
60.0,0.001970529556274414
60.0,0.001604318618774414
60.0,0.0021245479583740234
60.0,0.0016088485717773438
60.0,0.001922607421875
60.0,0.0019681453704833984
60.0,0.002323150634765625
60.0,0.0015540122985839844
60.0,0.0020034313201904297
60.0,0.001683950424194336
60.0,0.0024476051330566406
60.0,0.0020067691802978516
60.0,0.0016908645629882812
60.0,0.001918792724609375
60.0,0.0021162033081054688
60.0,0.014174699783325195
60.0,0.002393007278442383
60.0,0.0017547607421875
60.0,0.0018951892852783203
60.0,0.0019500255584716797
60.0,0.001590728759765625
60.0,0.0023431777954101562
60.0,0.0019404888153076172
60.0,0.002017974853515625
60.0,0.0017936229705810547
60.0,0.0019519329071044922
60.0,0.0020487308502197266
60.0,0.001965761184692383
60.0,0.002135753631591797
60.0,0.0015118122100830078
60.0,0.0020024776458740234
60.0,0.010239601135253906
60.0,0.01794886589050293
60.0,0.0019779205322265625
60.0,0.002473592758178711
60.0,0.0017936229705810547
60.0,0.0018303394317626953
60.0,0.0019674301147460938
60.0,0.0020303726196289062
60.0,0.001986265182495117
60.0,0.0024127960205078125
60.0,0.0019338130950927734
60.0,0.00205230712890625
60.0,0.001605987548828125
60.0,0.0021533966064453125
60.0,0.0018267631530761719
60.0,0.002039670944213867
60.0,0.0020668506622314453
60.0,0.001825571060180664
60.0,0.0019314289093017578
60.0,0.0019876956939697266
60.0,0.0016498565673828125
60.0,0.0014312267303466797
60.0,0.0021507740020751953
60.0,0.0017666816711425781
60.0,0.0018122196197509766
60.0,0.0019664764404296875
60.0,0.002285480499267578
60.0,0.002064943313598633
60.0,0.0020225048065185547
60.0,0.0020635128021240234
60.0,0.002043008804321289
60.0,0.0017232894897460938
60.0,0.0018887519836425781
60.0,0.0019109249114990234
60.0,0.0016584396362304688
60.0,0.0022835731506347656
60.0,0.0016274452209472656
60.0,0.0019478797912597656
60.0,0.0017390251159667969
60.0,0.0019540786743164062
60.0,0.0019817352294921875
60.0,0.0016338825225830078
60.0,0.001958608627319336
60.0,0.0021483898162841797
60.0,0.0019268989562988281
60.0,0.0019054412841796875
60.0,0.0017518997192382812
60.0,0.0017960071563720703
60.0,0.002017498016357422
60.0,0.0021533966064453125
60.0,0.0022170543670654297
60.0,0.002048015594482422
60.0,0.0019276142120361328
60.0,0.001796722412109375
60.0,0.0020589828491210938
