Nr Tasks, time
5.0,0.000499725341796875
5.0,0.001043558120727539
5.0,0.0011518001556396484
5.0,0.0003209114074707031
5.0,0.0003306865692138672
5.0,0.00041794776916503906
5.0,0.00045013427734375
5.0,0.0006425380706787109
5.0,0.0013976097106933594
5.0,0.001390695571899414
5.0,0.0011143684387207031
5.0,0.00032210350036621094
5.0,0.0012874603271484375
5.0,0.0009050369262695312
5.0,0.0010445117950439453
5.0,0.0004241466522216797
5.0,0.00039577484130859375
5.0,0.0004918575286865234
5.0,0.0011284351348876953
5.0,0.0006959438323974609
5.0,0.0005445480346679688
5.0,0.0013713836669921875
5.0,0.0009086132049560547
5.0,0.0005695819854736328
5.0,0.0015633106231689453
5.0,0.0010197162628173828
5.0,0.0006031990051269531
5.0,0.001560211181640625
5.0,0.0008199214935302734
5.0,0.00043511390686035156
5.0,0.000911712646484375
5.0,0.0007734298706054688
5.0,0.00057220458984375
5.0,0.0006561279296875
5.0,0.000751495361328125
5.0,0.0004742145538330078
5.0,0.0008513927459716797
5.0,0.0024199485778808594
5.0,0.0005078315734863281
5.0,0.0011191368103027344
5.0,0.0007023811340332031
5.0,0.0015642642974853516
5.0,0.0003924369812011719
5.0,0.00048232078552246094
5.0,0.0019183158874511719
5.0,0.0008499622344970703
5.0,0.0009479522705078125
5.0,0.00035643577575683594
5.0,0.0003247261047363281
5.0,0.0011622905731201172
5.0,0.0004611015319824219
5.0,0.001194000244140625
5.0,0.0007658004760742188
5.0,0.00037360191345214844
5.0,0.0018856525421142578
5.0,0.0006237030029296875
5.0,0.0009582042694091797
5.0,0.0007016658782958984
5.0,0.0007724761962890625
5.0,0.0005137920379638672
5.0,0.0005733966827392578
5.0,0.00029087066650390625
5.0,0.0008113384246826172
5.0,0.0005910396575927734
5.0,0.0006520748138427734
5.0,0.0014541149139404297
5.0,0.0015571117401123047
5.0,0.0006198883056640625
5.0,0.00034618377685546875
5.0,0.0002982616424560547
5.0,0.00018143653869628906
5.0,0.00043654441833496094
5.0,0.0006792545318603516
5.0,0.0004994869232177734
5.0,0.0008623600006103516
5.0,0.0006034374237060547
5.0,0.0008585453033447266
5.0,0.0005016326904296875
5.0,0.0002961158752441406
5.0,0.0003371238708496094
5.0,0.0009326934814453125
5.0,0.0005254745483398438
5.0,0.0003638267517089844
5.0,0.0005023479461669922
5.0,0.0009312629699707031
5.0,0.0008709430694580078
5.0,0.0005502700805664062
5.0,0.00031566619873046875
5.0,0.0008194446563720703
5.0,0.0004286766052246094
5.0,0.0016834735870361328
5.0,0.0013165473937988281
5.0,0.0008754730224609375
5.0,0.0005581378936767578
5.0,0.0009183883666992188
5.0,0.0003745555877685547
5.0,0.0005075931549072266
5.0,0.0007698535919189453
5.0,0.0014383792877197266
5.0,0.0003306865692138672
